Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
9716580,SA_0000001445,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2004,,,,,,,4,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1600579,SA_0000001445,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,,2002,,,,,,,0.89,0.89,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2193844,SA_0000001445,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,,2002,,,,,,,3.73,3.73,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4972024,SA_0000001445,COUNTRY,MYS,YEAR,WPR,Western Pacific,,,2002,,,,,,,10.96,10.96,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
242945,SA_0000001445,COUNTRY,NER,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,18.6,18.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9247877,SA_0000001445,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2004,,,,,,,5.0,5.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
414265,SA_0000001445,COUNTRY,DOM,YEAR,AMR,Americas,SEX,SEX_MLE,2004,,,,,,,7.9,7.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3733433,SA_0000001445,COUNTRY,MOZ,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,46.7,46.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9437652,SA_0000001445,COUNTRY,MMR,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2004,,,,,,,10.9,10.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8249119,SA_0000001445,COUNTRY,BRB,YEAR,AMR,Americas,SEX,SEX_BTSX,2004,,,,,,,4.3,4.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5761338,SA_0000001445,COUNTRY,TLS,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2004,,,,,,,13.8,13.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1852778,SA_0000001445,COUNTRY,TON,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,7.4,7.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7522552,SA_0000001445,COUNTRY,EST,YEAR,EUR,Europe,,,2002,,,,,,,3.42,3.42,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3442495,SA_0000001445,COUNTRY,COM,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,22.9,22.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2582749,SA_0000001445,COUNTRY,NIU,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,13.0,13.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9862620,SA_0000001445,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,,2002,,,,,,,11.52,11.52,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3044079,SA_0000001445,COUNTRY,NZL,YEAR,WPR,Western Pacific,,,2002,,,,,,,2.29,2.29,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6504816,SA_0000001445,COUNTRY,LVA,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,3.8,3.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8540386,SA_0000001445,COUNTRY,COL,YEAR,AMR,Americas,,,2002,,,,,,,1.66,1.66,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7535146,SA_0000001445,COUNTRY,BIH,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,15.1,15.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4037584,SA_0000001445,COUNTRY,SVN,YEAR,EUR,Europe,,,2002,,,,,,,4.36,4.36,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5685303,SA_0000001445,COUNTRY,NRU,YEAR,WPR,Western Pacific,,,2002,,,,,,,4.39,4.39,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9412414,SA_0000001445,COUNTRY,BOL,YEAR,AMR,Americas,SEX,SEX_MLE,2004,,,,,,,4.7,4.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1506217,SA_0000001445,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,,2002,,,,,,,7.55,7.55,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4795872,SA_0000001445,COUNTRY,SWE,YEAR,EUR,Europe,,,2002,,,,,,,2.78,2.78,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7750219,SA_0000001445,COUNTRY,HND,YEAR,AMR,Americas,SEX,SEX_MLE,2004,,,,,,,5.8,5.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1103431,SA_0000001445,COUNTRY,GHA,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,8.5,8.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7985,SA_0000001445,COUNTRY,HTI,YEAR,AMR,Americas,SEX,SEX_BTSX,2004,,,,,,,13.1,13.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5811875,SA_0000001445,COUNTRY,TCD,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,32.3,32.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3999556,SA_0000001445,COUNTRY,NOR,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,1.4,1.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6764309,SA_0000001445,COUNTRY,IDN,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2004,,,,,,,17.9,17.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8338020,SA_0000001445,COUNTRY,SVK,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,6.9,6.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2911243,SA_0000001445,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2004,,,,,,,1.8,1.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5004005,SA_0000001445,COUNTRY,TON,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,11.8,11.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8521737,SA_0000001445,COUNTRY,MLI,YEAR,AFR,Africa,,,2002,,,,,,,48.45,48.45,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7282536,SA_0000001445,COUNTRY,AZE,YEAR,EUR,Europe,,,2002,,,,,,,8.46,8.46,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9013248,SA_0000001445,COUNTRY,PRK,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2004,,,,,,,18.4,18.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7478710,SA_0000001445,COUNTRY,COM,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,8.3,8.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7813573,SA_0000001445,COUNTRY,CYP,YEAR,EUR,Europe,,,2002,,,,,,,5.49,5.49,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6422803,SA_0000001445,COUNTRY,STP,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,6.8,6.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6891076,SA_0000001445,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2004,,,,,,,2.8,2.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4997723,SA_0000001445,COUNTRY,ARG,YEAR,AMR,Americas,SEX,SEX_FMLE,2004,,,,,,,3.1,3.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2463862,SA_0000001445,COUNTRY,CAF,YEAR,AFR,Africa,,,2002,,,,,,,23.17,23.17,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2728390,SA_0000001445,COUNTRY,MKD,YEAR,EUR,Europe,,,2002,,,,,,,8.69,8.69,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3297086,SA_0000001445,COUNTRY,GEO,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,2.6,2.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2061288,SA_0000001445,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2004,,,,,,,2,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7889675,SA_0000001445,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2004,,,,,,,24.1,24.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
10014750,SA_0000001445,COUNTRY,LKA,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2004,,,,,,,1.1,1.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8678083,SA_0000001445,COUNTRY,COK,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,5.2,5.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7143942,SA_0000001445,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2004,,,,,,,7.1,7.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6416553,SA_0000001445,COUNTRY,ISL,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,1.2,1.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7225518,SA_0000001445,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2004,,,,,,,12.6,12.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9361825,SA_0000001445,COUNTRY,TLS,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2004,,,,,,,8.4,8.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6694597,SA_0000001445,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2004,,,,,,,0.3,0.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9463425,SA_0000001445,COUNTRY,PLW,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2004,,,,,,,10.4,10.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6245590,SA_0000001445,COUNTRY,CPV,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,22.6,22.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8452048,SA_0000001445,COUNTRY,SUR,YEAR,AMR,Americas,,,2002,,,,,,,3.12,3.12,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9254620,SA_0000001445,COUNTRY,CAN,YEAR,AMR,Americas,SEX,SEX_FMLE,2004,,,,,,,2.0,2.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4802542,SA_0000001445,COUNTRY,BTN,YEAR,SEAR,South-East Asia,,,2002,,,,,,,2.56,2.56,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
888758,SA_0000001445,COUNTRY,MMR,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2004,,,,,,,4.2,4.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
945410,SA_0000001445,COUNTRY,DNK,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,3.1,3.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2829805,SA_0000001445,COUNTRY,COG,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,23,23.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4966184,SA_0000001445,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,14.0,14.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5004269,SA_0000001445,COUNTRY,BWA,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,2.3,2.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3898661,SA_0000001445,COUNTRY,POL,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,3.8,3.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1027943,SA_0000001445,COUNTRY,GMB,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,34.7,34.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8867979,SA_0000001445,COUNTRY,GUY,YEAR,AMR,Americas,,,2002,,,,,,,0.88,0.88,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2244937,SA_0000001445,COUNTRY,MKD,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,10.3,10.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2464105,SA_0000001445,COUNTRY,TZA,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,3.1,3.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6657095,SA_0000001445,COUNTRY,BLR,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,2.5,2.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8684648,SA_0000001445,COUNTRY,SEN,YEAR,AFR,Africa,,,2002,,,,,,,35.13,35.13,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3512389,SA_0000001445,COUNTRY,FJI,YEAR,WPR,Western Pacific,,,2002,,,,,,,10.06,10.06,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3537707,SA_0000001445,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2004,,,,,,,31,31.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9298974,SA_0000001445,COUNTRY,MNG,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,158.5,158.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4512358,SA_0000001445,COUNTRY,MDA,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,8.9,8.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8287714,SA_0000001445,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,4.0,4.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
755706,SA_0000001445,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2004,,,,,,,5.0,5.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2974874,SA_0000001445,COUNTRY,LCA,YEAR,AMR,Americas,,,2002,,,,,,,0.00,0.0,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7295620,SA_0000001445,COUNTRY,CHE,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,4.5,4.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
503782,SA_0000001445,COUNTRY,MDV,YEAR,SEAR,South-East Asia,,,2002,,,,,,,8.13,8.13,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8363835,SA_0000001445,COUNTRY,SLE,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,39.1,39.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7554745,SA_0000001445,COUNTRY,HRV,YEAR,EUR,Europe,,,2002,,,,,,,5.49,5.49,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
307062,SA_0000001445,COUNTRY,POL,YEAR,EUR,Europe,,,2002,,,,,,,4.13,4.13,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6126557,SA_0000001445,COUNTRY,BDI,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,30.9,30.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4158374,SA_0000001445,COUNTRY,BEN,YEAR,AFR,Africa,,,2002,,,,,,,19.43,19.43,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9894911,SA_0000001445,COUNTRY,TGO,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,18.6,18.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4385904,SA_0000001445,COUNTRY,NLD,YEAR,EUR,Europe,,,2002,,,,,,,2.02,2.02,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1676230,SA_0000001445,COUNTRY,LAO,YEAR,WPR,Western Pacific,,,2002,,,,,,,25.84,25.84,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5685889,SA_0000001445,COUNTRY,COD,YEAR,AFR,Africa,,,2002,,,,,,,30.70,30.7,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2577043,SA_0000001445,COUNTRY,CRI,YEAR,AMR,Americas,SEX,SEX_BTSX,2004,,,,,,,6.9,6.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
10173917,SA_0000001445,COUNTRY,ECU,YEAR,AMR,Americas,SEX,SEX_BTSX,2004,,,,,,,5.1,5.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7004661,SA_0000001445,COUNTRY,MOZ,YEAR,AFR,Africa,,,2002,,,,,,,9.91,9.91,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
478448,SA_0000001445,COUNTRY,BGR,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,6.3,6.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8002528,SA_0000001445,COUNTRY,KGZ,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,6.1,6.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8560006,SA_0000001445,COUNTRY,PER,YEAR,AMR,Americas,SEX,SEX_MLE,2004,,,,,,,5.3,5.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3246876,SA_0000001445,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2004,,,,,,,4.9,4.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2735274,SA_0000001445,COUNTRY,LKA,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2004,,,,,,,0.6,0.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2747959,SA_0000001445,COUNTRY,GIN,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,60.0,60.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2798283,SA_0000001445,COUNTRY,DMA,YEAR,AMR,Americas,SEX,SEX_BTSX,2004,,,,,,,6.9,6.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2943290,SA_0000001445,COUNTRY,DOM,YEAR,AMR,Americas,SEX,SEX_FMLE,2004,,,,,,,6.3,6.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5975207,SA_0000001445,COUNTRY,SEN,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,19.4,19.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3253315,SA_0000001445,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2004,,,,,,,4.2,4.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4916099,SA_0000001445,COUNTRY,ISL,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,0.8,0.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7011113,SA_0000001445,COUNTRY,CRI,YEAR,AMR,Americas,SEX,SEX_FMLE,2004,,,,,,,5.0,5.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5004651,SA_0000001445,COUNTRY,NGA,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,7.1,7.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6051233,SA_0000001445,COUNTRY,BWA,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,3.1,3.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1815528,SA_0000001445,COUNTRY,AZE,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,2.0,2.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7554974,SA_0000001445,COUNTRY,HUN,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,9.2,9.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2232834,SA_0000001445,COUNTRY,CHL,YEAR,AMR,Americas,SEX,SEX_FMLE,2004,,,,,,,4.1,4.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
408809,SA_0000001445,COUNTRY,GAB,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,12.2,12.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7983811,SA_0000001445,COUNTRY,HND,YEAR,AMR,Americas,SEX,SEX_FMLE,2004,,,,,,,6.6,6.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3101558,SA_0000001445,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2004,,,,,,,0.9,0.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5943902,SA_0000001445,COUNTRY,AZE,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,2.4,2.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1538331,SA_0000001445,COUNTRY,TTO,YEAR,AMR,Americas,SEX,SEX_BTSX,2004,,,,,,,3.8,3.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
